incident_id,server_id,incident_category,priority,status,assigned_team,resolution_hours,incident_date
4550,4550,Splunk Agent Down,P4,Closed,Infrastructure Team,71,2026-07-23
4551,4551,Patch Failure,P3,Closed,Infrastructure Team,11,2025-08-04
4552,4552,Disk Space Full,P3,Closed,Infrastructure Team,18,2025-09-24
4553,4553,Server Down,P4,Closed,Windows Team,64,2025-09-24
4554,4554,Qualys Agent Missing,P3,In Progress,Infrastructure Team,22,2026-02-26
4555,4555,Memory Utilization High,P4,Closed,Infrastructure Team,13,2026-04-22
4556,4556,CrowdStrike Offline,P3,Closed,Messaging Team,19,2026-03-01
4557,4557,Qualys Agent Missing,P4,Closed,Database Team,54,2025-08-21
4558,4558,Disk Space Full,P4,Closed,Messaging Team,34,2025-11-16
4559,4559,Qualys Agent Missing,P4,Closed,Database Team,18,2026-04-19
4560,4560,Server Down,P3,In Progress,Messaging Team,17,2025-10-22
4561,4561,Disk Space Full,P3,In Progress,Infrastructure Team,5,2026-07-14
4562,4562,Server Down,P4,In Progress,Database Team,63,2025-12-08
4563,4563,Disk Space Full,P4,Closed,Infrastructure Team,31,2026-06-04
4564,4564,CPU Utilization High,P4,Open,Database Team,60,2025-12-17
4565,4565,Patch Failure,P4,Resolved,Linux Team,71,2026-01-02
4566,4566,CrowdStrike Offline,P3,Resolved,Database Team,16,2026-07-15
4567,4567,Memory Utilization High,P3,Resolved,Messaging Team,5,2025-12-08
4568,4568,Server Down,P3,Closed,Security Team,8,2026-02-05
4569,4569,CPU Utilization High,P4,Closed,Infrastructure Team,52,2025-11-03
4570,4570,Firewall Disabled,P2,Closed,Linux Team,2,2026-04-30
4571,4571,CPU Utilization High,P4,In Progress,Infrastructure Team,42,2026-04-12
4572,4572,Disk Space Full,P4,Resolved,Windows Team,38,2026-03-21
4573,4573,Application Not Responding,P4,Closed,Linux Team,43,2025-09-09
4574,4574,Application Not Responding,P4,Resolved,Linux Team,12,2026-02-23
4575,4575,Memory Utilization High,P4,Closed,Linux Team,33,2025-08-19
4576,4576,Memory Utilization High,P4,Resolved,Messaging Team,8,2025-09-11
4577,4577,Memory Utilization High,P4,Resolved,Linux Team,68,2026-05-19
4578,4578,Memory Utilization High,P4,Open,Infrastructure Team,48,2026-05-31
4579,4579,Patch Failure,P3,Open,Database Team,13,2026-04-23
4580,4580,Memory Utilization High,P3,Closed,Infrastructure Team,20,2026-02-16
4581,4581,Disk Space Full,P4,Closed,Messaging Team,60,2025-11-13
4582,4582,Disk Space Full,P4,Open,Messaging Team,47,2026-04-02
4583,4583,Memory Utilization High,P3,Resolved,Infrastructure Team,6,2025-10-24
4584,4584,Patch Failure,P4,Open,Windows Team,27,2025-11-28
4585,4585,Server Down,P4,Resolved,Linux Team,22,2026-03-04
4586,4586,Firewall Disabled,P4,Resolved,Windows Team,10,2025-10-09
4587,4587,Disk Space Full,P4,Open,Infrastructure Team,47,2025-10-24
4588,4588,Application Not Responding,P3,Closed,Linux Team,7,2025-08-29
4589,4589,Patch Failure,P3,Open,Linux Team,14,2026-01-14
4590,4590,CPU Utilization High,P3,Closed,Linux Team,18,2025-10-15
4591,4591,Firewall Disabled,P4,Resolved,Database Team,10,2026-04-19
4592,4592,Firewall Disabled,P4,In Progress,Database Team,10,2026-01-27
4593,4593,Firewall Disabled,P3,Closed,Infrastructure Team,14,2025-09-22
4594,4594,Firewall Disabled,P3,Open,Infrastructure Team,19,2026-02-24
4595,4595,Qualys Agent Missing,P4,Closed,Infrastructure Team,38,2025-08-11
4596,4596,CrowdStrike Offline,P3,Closed,Messaging Team,17,2026-07-23
4597,4597,Splunk Agent Down,P1,Closed,Messaging Team,2,2025-11-10
4598,4598,Qualys Agent Missing,P4,Resolved,Windows Team,8,2025-09-11
4599,4599,Application Not Responding,P3,Closed,Infrastructure Team,10,2025-07-27
4600,4600,Qualys Agent Missing,P2,Closed,Infrastructure Team,3,2025-09-03
4601,4601,CPU Utilization High,P3,Closed,Messaging Team,4,2025-09-06
4602,4602,Qualys Agent Missing,P3,Resolved,Database Team,17,2025-08-14
4603,4603,Firewall Disabled,P3,In Progress,Messaging Team,8,2026-04-10
4604,4604,Patch Failure,P2,Resolved,Windows Team,6,2025-09-30
4605,4605,Patch Failure,P3,Resolved,Messaging Team,15,2025-09-01
4606,4606,CrowdStrike Offline,P3,In Progress,Infrastructure Team,13,2025-10-17
4607,4607,Splunk Agent Down,P4,Open,Infrastructure Team,49,2025-10-03
4608,4608,Application Not Responding,P2,Closed,Database Team,6,2026-07-02
4609,4609,Server Down,P4,Closed,Database Team,19,2026-04-18
4610,4610,Memory Utilization High,P3,Resolved,Database Team,11,2025-12-12
4611,4611,Server Down,P3,Resolved,Infrastructure Team,24,2025-12-23
4612,4612,Patch Failure,P3,Closed,Security Team,17,2025-12-27
4613,4613,Firewall Disabled,P3,Resolved,Database Team,16,2026-01-23
4614,4614,Patch Failure,P3,Resolved,Linux Team,20,2026-01-06
4615,4615,Memory Utilization High,P3,Resolved,Infrastructure Team,23,2025-10-29
4616,4616,CPU Utilization High,P4,In Progress,Security Team,61,2026-03-31
4617,4617,CPU Utilization High,P4,Closed,Infrastructure Team,9,2025-10-23
4618,4618,Server Down,P3,Closed,Messaging Team,24,2026-03-04
4619,4619,Firewall Disabled,P3,Closed,Database Team,14,2026-02-09
4620,4620,Qualys Agent Missing,P4,Closed,Linux Team,8,2026-07-07
4621,4621,CPU Utilization High,P4,In Progress,Infrastructure Team,40,2026-01-28
4622,4622,CPU Utilization High,P4,Closed,Windows Team,71,2026-03-25
4623,4623,Application Not Responding,P3,Closed,Infrastructure Team,19,2026-02-17
4624,4624,CPU Utilization High,P2,Closed,Security Team,2,2026-05-09
4625,4625,Splunk Agent Down,P2,Closed,Infrastructure Team,3,2026-01-10
4626,4626,CPU Utilization High,P3,Resolved,Windows Team,21,2025-08-07
4627,4627,CrowdStrike Offline,P3,Resolved,Infrastructure Team,23,2026-03-23
4628,4628,Splunk Agent Down,P4,In Progress,Windows Team,65,2026-04-17
4629,4629,Memory Utilization High,P4,Closed,Infrastructure Team,54,2026-07-14
4630,4630,Server Down,P4,Resolved,Database Team,46,2025-11-01
4631,4631,Server Down,P4,Closed,Security Team,56,2026-05-11
4632,4632,Patch Failure,P3,Resolved,Infrastructure Team,10,2025-11-26
4633,4633,Disk Space Full,P3,Resolved,Infrastructure Team,10,2026-04-15
4634,4634,Patch Failure,P4,Resolved,Database Team,33,2026-04-23
4635,4635,Patch Failure,P3,Resolved,Infrastructure Team,21,2025-07-29
4636,4636,Application Not Responding,P2,Resolved,Messaging Team,2,2025-08-14
4637,4637,Qualys Agent Missing,P4,Open,Infrastructure Team,16,2026-07-13
4638,4638,Disk Space Full,P1,Open,Infrastructure Team,3,2025-10-11
4639,4639,Firewall Disabled,P2,Resolved,Infrastructure Team,2,2026-01-20
4640,4640,Patch Failure,P2,Closed,Infrastructure Team,5,2026-07-07
4641,4641,CrowdStrike Offline,P4,Closed,Infrastructure Team,71,2026-07-23
4642,4642,Firewall Disabled,P2,Closed,Messaging Team,4,2026-01-22
4643,4643,Server Down,P3,In Progress,Database Team,7,2025-09-27
4644,4644,Qualys Agent Missing,P2,Closed,Database Team,6,2026-01-03
4645,4645,CrowdStrike Offline,P3,Closed,Windows Team,20,2026-01-29
4646,4646,Server Down,P3,In Progress,Infrastructure Team,6,2025-11-25
4647,4647,Memory Utilization High,P4,Closed,Database Team,41,2026-04-19
4648,4648,CrowdStrike Offline,P4,Resolved,Messaging Team,17,2026-04-05
4649,4649,Memory Utilization High,P2,Closed,Security Team,7,2026-03-03
4650,4650,Patch Failure,P3,Closed,Messaging Team,4,2026-05-10
4651,4651,Firewall Disabled,P3,Open,Infrastructure Team,4,2026-06-17
4652,4652,Server Down,P2,Resolved,Windows Team,6,2025-11-10
4653,4653,Qualys Agent Missing,P4,Closed,Linux Team,16,2025-08-28
4654,4654,Application Not Responding,P2,In Progress,Linux Team,2,2026-06-27
4655,4655,CrowdStrike Offline,P3,Resolved,Windows Team,4,2026-01-14
4656,4656,Application Not Responding,P4,Open,Windows Team,8,2025-11-26
4657,4657,Splunk Agent Down,P3,Closed,Messaging Team,15,2026-03-05
4658,4658,Firewall Disabled,P1,Resolved,Infrastructure Team,3,2026-02-09
4659,4659,Qualys Agent Missing,P3,In Progress,Linux Team,12,2026-05-27
4660,4660,Firewall Disabled,P4,Resolved,Windows Team,13,2025-07-30
4661,4661,Application Not Responding,P4,Closed,Security Team,55,2025-11-26
4662,4662,Disk Space Full,P3,Closed,Windows Team,22,2026-02-13
4663,4663,CrowdStrike Offline,P3,Closed,Infrastructure Team,24,2025-09-19
4664,4664,Application Not Responding,P4,Resolved,Windows Team,68,2026-02-23
4665,4665,Patch Failure,P4,Resolved,Linux Team,14,2026-07-15
4666,4666,Splunk Agent Down,P4,Resolved,Security Team,21,2025-11-19
4667,4667,Firewall Disabled,P4,Closed,Windows Team,41,2026-07-24
4668,4668,Patch Failure,P3,In Progress,Infrastructure Team,15,2026-02-17
4669,4669,CPU Utilization High,P4,Closed,Security Team,8,2025-10-04
4670,4670,Patch Failure,P4,In Progress,Windows Team,36,2025-12-04
4671,4671,CPU Utilization High,P3,Closed,Infrastructure Team,14,2025-10-23
4672,4672,Splunk Agent Down,P3,Open,Database Team,15,2025-08-05
4673,4673,Firewall Disabled,P3,Closed,Security Team,17,2025-10-09
4674,4674,CrowdStrike Offline,P3,Resolved,Infrastructure Team,13,2026-03-03
4675,4675,Firewall Disabled,P3,Closed,Database Team,8,2026-06-28
4676,4676,Server Down,P2,Resolved,Infrastructure Team,5,2026-02-07
4677,4677,Patch Failure,P1,Resolved,Infrastructure Team,1,2025-09-24
4678,4678,Firewall Disabled,P4,Closed,Infrastructure Team,59,2025-11-14
4679,4679,Disk Space Full,P3,Closed,Windows Team,14,2026-06-05
4680,4680,Qualys Agent Missing,P3,Closed,Infrastructure Team,15,2026-03-21
4681,4681,Splunk Agent Down,P4,Resolved,Security Team,57,2025-09-17
4682,4682,Disk Space Full,P3,Closed,Messaging Team,21,2026-01-23
4683,4683,Server Down,P3,Resolved,Database Team,16,2026-04-22
4684,4684,Server Down,P4,Closed,Security Team,47,2026-07-19
4685,4685,Disk Space Full,P3,Closed,Linux Team,6,2026-01-28
4686,4686,Qualys Agent Missing,P3,Closed,Infrastructure Team,7,2026-01-05
4687,4687,Qualys Agent Missing,P2,In Progress,Linux Team,3,2026-04-30
4688,4688,Splunk Agent Down,P3,Resolved,Infrastructure Team,6,2026-04-10
4689,4689,CrowdStrike Offline,P3,In Progress,Messaging Team,20,2026-06-12
4690,4690,Memory Utilization High,P2,Resolved,Database Team,5,2025-11-18
4691,4691,Application Not Responding,P3,In Progress,Infrastructure Team,19,2026-01-03
4692,4692,Splunk Agent Down,P3,Open,Linux Team,16,2026-03-17
4693,4693,Splunk Agent Down,P4,Closed,Infrastructure Team,71,2025-08-16
4694,4694,Qualys Agent Missing,P3,Closed,Infrastructure Team,9,2025-10-24
4695,4695,Qualys Agent Missing,P3,Closed,Windows Team,5,2025-10-11
4696,4696,Patch Failure,P4,Closed,Database Team,60,2026-01-21
4697,4697,CrowdStrike Offline,P4,Resolved,Windows Team,60,2025-08-16
4698,4698,CPU Utilization High,P4,Resolved,Security Team,58,2026-05-30
4699,4699,CrowdStrike Offline,P3,Resolved,Linux Team,10,2026-01-14
4700,4700,Qualys Agent Missing,P4,In Progress,Windows Team,64,2026-02-17
4701,4701,Firewall Disabled,P2,Closed,Infrastructure Team,7,2025-07-28
4702,4702,Patch Failure,P4,Closed,Windows Team,28,2026-03-12
4703,4703,Disk Space Full,P3,Resolved,Security Team,20,2026-03-22
4704,4704,CPU Utilization High,P4,Closed,Linux Team,32,2026-01-31
4705,4705,Memory Utilization High,P1,Resolved,Messaging Team,2,2026-01-10
4706,4706,Firewall Disabled,P4,Resolved,Security Team,17,2026-07-17
4707,4707,Qualys Agent Missing,P1,In Progress,Linux Team,3,2026-04-04
4708,4708,Memory Utilization High,P3,Resolved,Database Team,13,2025-10-30
4709,4709,Server Down,P2,Resolved,Messaging Team,6,2026-05-24
4710,4710,Patch Failure,P2,Resolved,Security Team,3,2026-05-10
4711,4711,Qualys Agent Missing,P4,Closed,Messaging Team,60,2025-11-15
4712,4712,CPU Utilization High,P3,Resolved,Infrastructure Team,10,2025-09-19
4713,4713,Disk Space Full,P4,Resolved,Infrastructure Team,22,2025-09-09
4714,4714,Qualys Agent Missing,P2,Resolved,Security Team,3,2025-09-03
4715,4715,CrowdStrike Offline,P4,Open,Linux Team,23,2026-07-08
4716,4716,CPU Utilization High,P4,Resolved,Security Team,66,2025-10-19
4717,4717,Server Down,P4,Closed,Linux Team,51,2026-03-09
4718,4718,Disk Space Full,P4,Closed,Windows Team,16,2026-03-24
4719,4719,CrowdStrike Offline,P4,In Progress,Database Team,66,2026-03-14
4720,4720,Patch Failure,P3,Closed,Messaging Team,12,2026-03-31
4721,4721,Application Not Responding,P3,Closed,Windows Team,4,2026-07-08
4722,4722,Firewall Disabled,P3,Closed,Database Team,20,2025-09-15
4723,4723,Memory Utilization High,P3,Closed,Security Team,6,2025-11-23
4724,4724,CrowdStrike Offline,P2,Resolved,Linux Team,3,2025-08-02
4725,4725,Splunk Agent Down,P3,Closed,Windows Team,11,2026-01-01
4726,4726,Firewall Disabled,P3,Resolved,Security Team,5,2026-02-19
4727,4727,Firewall Disabled,P3,Resolved,Windows Team,16,2025-11-10
4728,4728,Memory Utilization High,P4,Closed,Security Team,19,2025-11-07
4729,4729,CPU Utilization High,P4,Open,Windows Team,16,2026-07-12
4730,4730,Memory Utilization High,P1,Closed,Infrastructure Team,3,2025-11-21
4731,4731,Qualys Agent Missing,P2,Closed,Database Team,2,2025-09-11
4732,4732,CrowdStrike Offline,P3,Open,Infrastructure Team,22,2026-01-02
4733,4733,Firewall Disabled,P3,Closed,Security Team,20,2025-08-26
4734,4734,Firewall Disabled,P4,Closed,Infrastructure Team,35,2025-12-30
4735,4735,Splunk Agent Down,P3,Closed,Security Team,16,2026-04-02
4736,4736,Application Not Responding,P3,Open,Infrastructure Team,11,2026-03-22
4737,4737,CPU Utilization High,P4,Open,Security Team,46,2026-07-13
4738,4738,Disk Space Full,P1,In Progress,Security Team,4,2025-08-06
4739,4739,Server Down,P2,In Progress,Infrastructure Team,2,2026-06-29
4740,4740,Application Not Responding,P3,In Progress,Infrastructure Team,23,2026-05-31
4741,4741,Qualys Agent Missing,P3,Closed,Messaging Team,10,2026-05-25
4742,4742,Splunk Agent Down,P3,Closed,Messaging Team,10,2025-10-26
4743,4743,Firewall Disabled,P4,Open,Linux Team,44,2026-06-09
4744,4744,CPU Utilization High,P4,Resolved,Database Team,21,2026-03-30
4745,4745,Firewall Disabled,P3,Open,Infrastructure Team,14,2026-04-15
4746,4746,Patch Failure,P3,In Progress,Infrastructure Team,13,2026-07-11
4747,4747,Firewall Disabled,P3,Closed,Infrastructure Team,9,2026-02-26
4748,4748,Disk Space Full,P4,Closed,Database Team,24,2026-06-02
4749,4749,Application Not Responding,P2,Closed,Linux Team,7,2025-10-13
4750,4750,Memory Utilization High,P3,Open,Infrastructure Team,7,2026-07-04
4751,4751,CrowdStrike Offline,P3,Resolved,Infrastructure Team,15,2026-06-12
4752,4752,CPU Utilization High,P3,In Progress,Windows Team,8,2025-11-23
4753,4753,Memory Utilization High,P4,Resolved,Windows Team,42,2026-03-12
4754,4754,Firewall Disabled,P3,Closed,Messaging Team,12,2026-05-08
4755,4755,Qualys Agent Missing,P4,Resolved,Windows Team,37,2026-02-14
4756,4756,CrowdStrike Offline,P4,Closed,Infrastructure Team,32,2026-03-14
4757,4757,Disk Space Full,P3,Resolved,Database Team,9,2025-09-13
4758,4758,Server Down,P4,Closed,Infrastructure Team,45,2026-05-06
4759,4759,Splunk Agent Down,P3,Resolved,Windows Team,21,2025-12-26
4760,4760,Firewall Disabled,P3,In Progress,Security Team,13,2026-04-21
4761,4761,Qualys Agent Missing,P2,Resolved,Messaging Team,5,2026-01-16
4762,4762,Qualys Agent Missing,P3,Closed,Messaging Team,13,2025-12-07
4763,4763,Disk Space Full,P3,Resolved,Linux Team,5,2025-11-01
4764,4764,Patch Failure,P2,Closed,Linux Team,3,2025-08-21
4765,4765,Qualys Agent Missing,P3,Closed,Security Team,21,2026-07-20
4766,4766,CPU Utilization High,P1,Resolved,Linux Team,1,2025-11-18
4767,4767,Splunk Agent Down,P4,Closed,Security Team,55,2025-08-17
4768,4768,CrowdStrike Offline,P3,Closed,Infrastructure Team,4,2026-05-13
4769,4769,Patch Failure,P3,Closed,Windows Team,20,2026-02-09
4770,4770,Memory Utilization High,P3,Closed,Security Team,6,2026-01-08
4771,4771,Memory Utilization High,P3,Resolved,Linux Team,18,2026-05-03
4772,4772,CPU Utilization High,P1,Open,Database Team,4,2025-09-04
4773,4773,Disk Space Full,P4,Resolved,Linux Team,11,2025-10-19
4774,4774,Memory Utilization High,P3,Resolved,Infrastructure Team,11,2025-08-20
4775,4775,CrowdStrike Offline,P3,Resolved,Security Team,13,2026-01-10
4776,4776,CPU Utilization High,P2,In Progress,Windows Team,8,2025-10-29
4777,4777,Firewall Disabled,P4,In Progress,Linux Team,20,2025-09-17
4778,4778,CrowdStrike Offline,P3,Closed,Infrastructure Team,17,2026-04-02
4779,4779,CrowdStrike Offline,P2,Closed,Database Team,6,2025-07-26
4780,4780,Splunk Agent Down,P3,Closed,Messaging Team,9,2026-01-14
4781,4781,Disk Space Full,P4,Resolved,Messaging Team,63,2026-03-29
4782,4782,Qualys Agent Missing,P3,Closed,Database Team,20,2026-07-10
4783,4783,CPU Utilization High,P4,Closed,Security Team,57,2025-10-11
4784,4784,CPU Utilization High,P2,Resolved,Linux Team,5,2025-11-11
4785,4785,Disk Space Full,P4,Resolved,Windows Team,27,2025-09-17
4786,4786,Disk Space Full,P3,Closed,Infrastructure Team,12,2026-01-27
4787,4787,CrowdStrike Offline,P2,Closed,Database Team,2,2026-07-05
4788,4788,CPU Utilization High,P3,In Progress,Linux Team,11,2026-02-15
4789,4789,Disk Space Full,P4,Resolved,Security Team,10,2025-10-11
4790,4790,Splunk Agent Down,P1,Resolved,Security Team,2,2025-11-18
4791,4791,Disk Space Full,P4,Resolved,Database Team,65,2026-06-25
4792,4792,Application Not Responding,P4,Open,Infrastructure Team,38,2026-02-14
4793,4793,CPU Utilization High,P3,Closed,Windows Team,16,2026-05-12
4794,4794,Firewall Disabled,P3,Resolved,Security Team,8,2026-05-31
4795,4795,Disk Space Full,P2,Closed,Windows Team,4,2026-01-03
4796,4796,Application Not Responding,P2,Closed,Messaging Team,2,2026-04-30
4797,4797,Qualys Agent Missing,P4,Closed,Infrastructure Team,55,2026-02-02
4798,4798,Memory Utilization High,P3,Resolved,Linux Team,17,2025-08-20
4799,4799,Qualys Agent Missing,P4,Resolved,Database Team,15,2026-02-08
4800,4800,CrowdStrike Offline,P1,Open,Linux Team,3,2026-03-10
4801,4801,Server Down,P1,Resolved,Linux Team,3,2025-08-13
4802,4802,Server Down,P4,Open,Windows Team,57,2026-04-30
4803,4803,Memory Utilization High,P3,Resolved,Infrastructure Team,13,2026-06-12
4804,4804,Server Down,P2,Resolved,Infrastructure Team,7,2025-11-07
4805,4805,Server Down,P1,Closed,Windows Team,2,2026-01-24
4806,4806,Splunk Agent Down,P3,Closed,Security Team,8,2025-11-15
4807,4807,Qualys Agent Missing,P3,Open,Infrastructure Team,21,2026-04-16
4808,4808,Splunk Agent Down,P4,In Progress,Security Team,57,2026-01-13
4809,4809,Qualys Agent Missing,P4,Resolved,Messaging Team,8,2025-07-25
4810,4810,Firewall Disabled,P1,Resolved,Messaging Team,2,2025-08-16
4811,4811,Server Down,P2,Resolved,Security Team,3,2025-08-30
4812,4812,Disk Space Full,P3,Resolved,Linux Team,7,2025-07-30
4813,4813,Qualys Agent Missing,P3,Open,Infrastructure Team,9,2026-03-28
4814,4814,Qualys Agent Missing,P1,Open,Messaging Team,4,2025-07-31
4815,4815,CrowdStrike Offline,P3,In Progress,Linux Team,23,2026-06-23
4816,4816,CrowdStrike Offline,P3,Closed,Infrastructure Team,15,2026-07-14
4817,4817,Qualys Agent Missing,P3,Closed,Linux Team,14,2025-10-26
4818,4818,Patch Failure,P3,Resolved,Messaging Team,22,2026-01-08
4819,4819,Firewall Disabled,P3,Resolved,Linux Team,17,2026-05-23
4820,4820,CrowdStrike Offline,P3,Resolved,Infrastructure Team,11,2026-07-09
4821,4821,CPU Utilization High,P3,In Progress,Security Team,11,2025-11-21
4822,4822,Qualys Agent Missing,P3,Closed,Infrastructure Team,9,2026-05-22
4823,4823,CrowdStrike Offline,P2,Closed,Infrastructure Team,2,2026-05-31
4824,4824,Firewall Disabled,P3,Closed,Security Team,18,2026-05-14
4825,4825,Patch Failure,P3,Closed,Linux Team,22,2026-07-23
4826,4826,Splunk Agent Down,P4,Resolved,Infrastructure Team,45,2026-07-08
4827,4827,CrowdStrike Offline,P3,Closed,Infrastructure Team,5,2026-07-15
4828,4828,Patch Failure,P3,Closed,Messaging Team,22,2026-01-21
4829,4829,Qualys Agent Missing,P4,Closed,Database Team,59,2025-11-03
4830,4830,Disk Space Full,P2,Resolved,Security Team,3,2026-03-15
4831,4831,CPU Utilization High,P2,Open,Infrastructure Team,4,2026-03-03
4832,4832,Memory Utilization High,P2,Resolved,Infrastructure Team,3,2026-07-14
