compliance_id,server_id,splunk_status,qualys_status,crowdstrike_status,firewall_status,patch_status,password_policy,compliance_score,compliance_status
4440,4440,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4441,4441,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4442,4442,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4443,4443,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4444,4444,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4445,4445,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4446,4446,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4447,4447,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4448,4448,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4449,4449,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4450,4450,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4451,4451,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4452,4452,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4453,4453,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4454,4454,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4455,4455,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4456,4456,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4457,4457,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4458,4458,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4459,4459,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4460,4460,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4461,4461,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
4462,4462,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4463,4463,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4464,4464,Running,Running,Running,Enabled,Outdated,Non-Compliant,75,Warning
4465,4465,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4466,4466,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4467,4467,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4468,4468,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4469,4469,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4470,4470,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4471,4471,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4472,4472,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4473,4473,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4474,4474,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4475,4475,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4476,4476,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4477,4477,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4478,4478,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4479,4479,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4480,4480,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4481,4481,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4482,4482,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4483,4483,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4484,4484,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4485,4485,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4486,4486,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4487,4487,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4488,4488,Running,Running,Running,Disabled,Updated,Compliant,85,Warning
4489,4489,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4490,4490,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4491,4491,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4492,4492,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4493,4493,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4494,4494,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4495,4495,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4496,4496,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4497,4497,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4498,4498,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4499,4499,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4500,4500,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4501,4501,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4502,4502,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4503,4503,Running,Running,Stopped,Enabled,Outdated,Compliant,65,Non-Compliant
4504,4504,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4505,4505,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4506,4506,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4507,4507,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4508,4508,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4509,4509,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4510,4510,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4511,4511,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4512,4512,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4513,4513,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4514,4514,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4515,4515,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4516,4516,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4517,4517,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4518,4518,Stopped,Running,Running,Enabled,Updated,Non-Compliant,70,Warning
4519,4519,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4520,4520,Running,Running,Running,Enabled,Outdated,Non-Compliant,75,Warning
4521,4521,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4522,4522,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4523,4523,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4524,4524,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4525,4525,Running,Stopped,Running,Enabled,Updated,Non-Compliant,70,Warning
4526,4526,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4527,4527,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4528,4528,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4529,4529,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
4530,4530,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4531,4531,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4532,4532,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4533,4533,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4534,4534,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4535,4535,Stopped,Running,Running,Enabled,Updated,Non-Compliant,70,Warning
4536,4536,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4537,4537,Stopped,Running,Running,Enabled,Updated,Non-Compliant,70,Warning
4538,4538,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4539,4539,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
4540,4540,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4541,4541,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4542,4542,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4543,4543,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4544,4544,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4545,4545,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4546,4546,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4547,4547,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4548,4548,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4549,4549,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4550,4550,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4551,4551,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4552,4552,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4553,4553,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4554,4554,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4555,4555,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4556,4556,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4557,4557,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4558,4558,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4559,4559,Stopped,Running,Running,Enabled,Updated,Non-Compliant,70,Warning
4560,4560,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4561,4561,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4562,4562,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4563,4563,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4564,4564,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4565,4565,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4566,4566,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4567,4567,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4568,4568,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4569,4569,Running,Stopped,Running,Enabled,Outdated,Compliant,65,Non-Compliant
4570,4570,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4571,4571,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4572,4572,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4573,4573,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4574,4574,Running,Stopped,Running,Enabled,Outdated,Compliant,65,Non-Compliant
4575,4575,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4576,4576,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4577,4577,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4578,4578,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4579,4579,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4580,4580,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4581,4581,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4582,4582,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4583,4583,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4584,4584,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4585,4585,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4586,4586,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4587,4587,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4588,4588,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
4589,4589,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4590,4590,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4591,4591,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4592,4592,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4593,4593,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4594,4594,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4595,4595,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4596,4596,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4597,4597,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4598,4598,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4599,4599,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4600,4600,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4601,4601,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4602,4602,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4603,4603,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4604,4604,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4605,4605,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4606,4606,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4607,4607,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4608,4608,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4609,4609,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4610,4610,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4611,4611,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4612,4612,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4613,4613,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4614,4614,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4615,4615,Running,Running,Running,Disabled,Outdated,Non-Compliant,60,Non-Compliant
4616,4616,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4617,4617,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4618,4618,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4619,4619,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
4620,4620,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4621,4621,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4622,4622,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4623,4623,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4624,4624,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4625,4625,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4626,4626,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4627,4627,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4628,4628,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4629,4629,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4630,4630,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4631,4631,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4632,4632,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4633,4633,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4634,4634,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4635,4635,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4636,4636,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4637,4637,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4638,4638,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4639,4639,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4640,4640,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
4641,4641,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4642,4642,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4643,4643,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4644,4644,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4645,4645,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4646,4646,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4647,4647,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
4648,4648,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4649,4649,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4650,4650,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4651,4651,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4652,4652,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4653,4653,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4654,4654,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4655,4655,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4656,4656,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4657,4657,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4658,4658,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
4659,4659,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4660,4660,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4661,4661,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4662,4662,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4663,4663,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4664,4664,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4665,4665,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
4666,4666,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
