server_id,hostname,operating_system,environment,server_type,location,owner_team,created_date
4616,AUTH655,Ubuntu 22.04,Testing,Authentication Server,Hyderabad,Security Team,2026-07-25
4617,APP642,Ubuntu 22.04,Testing,Application Server,Pune,Infrastructure Team,2026-07-25
4618,MAIL667,RHEL 9,Development,Mail Server,Bangalore,Messaging Team,2026-07-25
4619,DB686,Ubuntu 22.04,Testing,Database Server,Mumbai,Database Team,2026-07-25
4620,WEB692,Windows Server 2019,Production,Web Server,Chennai,Linux Team,2026-07-25
4621,API645,RHEL 8,UAT,API Server,Mumbai,Infrastructure Team,2026-07-25
4622,FILE635,RHEL 8,UAT,File Server,Pune,Windows Team,2026-07-25
4623,API646,Windows Server 2022,Testing,API Server,Pune,Infrastructure Team,2026-07-25
4624,AUTH656,RHEL 8,Production,Authentication Server,Pune,Security Team,2026-07-25
4625,APP643,Windows Server 2022,Development,Application Server,Mumbai,Infrastructure Team,2026-07-25
4626,FILE636,Windows Server 2019,Development,File Server,Pune,Windows Team,2026-07-25
4627,APP644,RHEL 8,Production,Application Server,Chennai,Infrastructure Team,2026-07-25
4628,FILE637,RHEL 9,Production,File Server,Chennai,Windows Team,2026-07-25
4629,API647,RHEL 9,Production,API Server,Bangalore,Infrastructure Team,2026-07-25
4630,DB687,Windows Server 2019,Testing,Database Server,Bangalore,Database Team,2026-07-25
4631,AUTH657,Windows Server 2019,Development,Authentication Server,Chennai,Security Team,2026-07-25
4632,API648,RHEL 9,UAT,API Server,Pune,Infrastructure Team,2026-07-25
4633,APP645,Windows Server 2019,Development,Application Server,Pune,Infrastructure Team,2026-07-25
4634,DB688,RHEL 8,Production,Database Server,Bangalore,Database Team,2026-07-25
4635,API649,Windows Server 2022,Production,API Server,Hyderabad,Infrastructure Team,2026-07-25
4636,MAIL668,Windows Server 2019,Production,Mail Server,Mumbai,Messaging Team,2026-07-25
4637,API650,Ubuntu 22.04,Production,API Server,Mumbai,Infrastructure Team,2026-07-25
4638,APP646,Ubuntu 22.04,Development,Application Server,Hyderabad,Infrastructure Team,2026-07-25
4639,API651,RHEL 8,Testing,API Server,Mumbai,Infrastructure Team,2026-07-25
4640,API652,Ubuntu 22.04,UAT,API Server,Pune,Infrastructure Team,2026-07-25
4641,API653,RHEL 9,Production,API Server,Mumbai,Infrastructure Team,2026-07-25
4642,MAIL669,RHEL 9,Development,Mail Server,Mumbai,Messaging Team,2026-07-25
4643,DB689,Windows Server 2022,UAT,Database Server,Chennai,Database Team,2026-07-25
4644,DB690,Windows Server 2019,Testing,Database Server,Pune,Database Team,2026-07-25
4645,FILE638,Ubuntu 22.04,Development,File Server,Hyderabad,Windows Team,2026-07-25
4646,APP647,Windows Server 2022,Production,Application Server,Mumbai,Infrastructure Team,2026-07-25
4647,DB691,RHEL 9,Production,Database Server,Bangalore,Database Team,2026-07-25
4648,MAIL670,Ubuntu 22.04,UAT,Mail Server,Chennai,Messaging Team,2026-07-25
4649,AUTH658,Windows Server 2019,UAT,Authentication Server,Mumbai,Security Team,2026-07-25
4650,MAIL671,Windows Server 2019,Development,Mail Server,Chennai,Messaging Team,2026-07-25
4651,APP648,RHEL 9,Testing,Application Server,Pune,Infrastructure Team,2026-07-25
4652,FILE639,RHEL 8,Testing,File Server,Bangalore,Windows Team,2026-07-25
4653,WEB693,RHEL 8,Testing,Web Server,Chennai,Linux Team,2026-07-25
4654,WEB694,Windows Server 2022,UAT,Web Server,Hyderabad,Linux Team,2026-07-25
4655,FILE640,Windows Server 2019,Testing,File Server,Chennai,Windows Team,2026-07-25
4656,FILE641,Ubuntu 22.04,Testing,File Server,Pune,Windows Team,2026-07-25
4657,MAIL672,RHEL 8,Testing,Mail Server,Chennai,Messaging Team,2026-07-25
4658,APP649,RHEL 8,Testing,Application Server,Chennai,Infrastructure Team,2026-07-25
4659,WEB695,RHEL 9,Testing,Web Server,Pune,Linux Team,2026-07-25
4660,FILE642,RHEL 9,Development,File Server,Chennai,Windows Team,2026-07-25
4661,AUTH659,Windows Server 2022,Production,Authentication Server,Hyderabad,Security Team,2026-07-25
4662,FILE643,Ubuntu 22.04,Production,File Server,Chennai,Windows Team,2026-07-25
4663,API654,Windows Server 2019,Development,API Server,Hyderabad,Infrastructure Team,2026-07-25
4664,FILE644,Windows Server 2019,Production,File Server,Mumbai,Windows Team,2026-07-25
4665,WEB696,Windows Server 2022,Development,Web Server,Hyderabad,Linux Team,2026-07-25
4666,AUTH660,RHEL 8,Testing,Authentication Server,Mumbai,Security Team,2026-07-25
4667,FILE645,Windows Server 2022,Development,File Server,Pune,Windows Team,2026-07-25
4668,APP650,Ubuntu 22.04,Development,Application Server,Pune,Infrastructure Team,2026-07-25
4669,AUTH661,RHEL 8,Production,Authentication Server,Chennai,Security Team,2026-07-25
4670,FILE646,Windows Server 2019,Production,File Server,Pune,Windows Team,2026-07-25
4671,APP651,RHEL 8,Production,Application Server,Pune,Infrastructure Team,2026-07-25
4672,DB692,RHEL 8,Testing,Database Server,Bangalore,Database Team,2026-07-25
4673,AUTH662,RHEL 9,UAT,Authentication Server,Pune,Security Team,2026-07-25
4674,APP652,Windows Server 2019,UAT,Application Server,Chennai,Infrastructure Team,2026-07-25
4675,DB693,Ubuntu 22.04,Development,Database Server,Hyderabad,Database Team,2026-07-25
4676,APP653,Windows Server 2019,Development,Application Server,Mumbai,Infrastructure Team,2026-07-25
4677,APP654,RHEL 8,Production,Application Server,Hyderabad,Infrastructure Team,2026-07-25
4678,API655,RHEL 9,Production,API Server,Mumbai,Infrastructure Team,2026-07-25
4679,FILE647,Ubuntu 22.04,Production,File Server,Hyderabad,Windows Team,2026-07-25
4680,API656,Ubuntu 22.04,Production,API Server,Mumbai,Infrastructure Team,2026-07-25
4681,AUTH663,Windows Server 2022,Production,Authentication Server,Bangalore,Security Team,2026-07-25
4682,MAIL673,RHEL 9,Testing,Mail Server,Mumbai,Messaging Team,2026-07-25
4683,DB694,Ubuntu 22.04,Testing,Database Server,Mumbai,Database Team,2026-07-25
4684,AUTH664,Windows Server 2019,Development,Authentication Server,Pune,Security Team,2026-07-25
4685,WEB697,RHEL 9,UAT,Web Server,Hyderabad,Linux Team,2026-07-25
4686,API657,Windows Server 2022,Testing,API Server,Hyderabad,Infrastructure Team,2026-07-25
4687,WEB698,RHEL 8,Testing,Web Server,Hyderabad,Linux Team,2026-07-25
4688,APP655,Windows Server 2022,Production,Application Server,Pune,Infrastructure Team,2026-07-25
4689,MAIL674,RHEL 9,UAT,Mail Server,Pune,Messaging Team,2026-07-25
4690,DB695,Ubuntu 22.04,UAT,Database Server,Hyderabad,Database Team,2026-07-25
4691,APP656,Windows Server 2019,Testing,Application Server,Bangalore,Infrastructure Team,2026-07-25
4692,WEB699,Windows Server 2022,Testing,Web Server,Hyderabad,Linux Team,2026-07-25
4693,API658,Windows Server 2022,Testing,API Server,Pune,Infrastructure Team,2026-07-25
4694,APP657,RHEL 9,UAT,Application Server,Mumbai,Infrastructure Team,2026-07-25
4695,FILE648,RHEL 8,UAT,File Server,Hyderabad,Windows Team,2026-07-25
4696,DB696,Windows Server 2019,Production,Database Server,Chennai,Database Team,2026-07-25
4697,FILE649,Windows Server 2022,Production,File Server,Hyderabad,Windows Team,2026-07-25
4698,AUTH665,Windows Server 2022,UAT,Authentication Server,Hyderabad,Security Team,2026-07-25
4699,WEB700,Ubuntu 22.04,Production,Web Server,Hyderabad,Linux Team,2026-07-25
4700,FILE650,Windows Server 2019,Testing,File Server,Hyderabad,Windows Team,2026-07-25
4701,API659,Windows Server 2019,UAT,API Server,Pune,Infrastructure Team,2026-07-25
4702,FILE651,Ubuntu 22.04,Production,File Server,Pune,Windows Team,2026-07-25
4703,AUTH666,RHEL 8,Production,Authentication Server,Bangalore,Security Team,2026-07-25
4704,WEB701,RHEL 9,Development,Web Server,Bangalore,Linux Team,2026-07-25
4705,MAIL675,Windows Server 2019,UAT,Mail Server,Pune,Messaging Team,2026-07-25
4706,AUTH667,RHEL 8,Development,Authentication Server,Hyderabad,Security Team,2026-07-25
4707,WEB702,Windows Server 2022,Testing,Web Server,Bangalore,Linux Team,2026-07-25
4708,DB697,Windows Server 2022,Production,Database Server,Pune,Database Team,2026-07-25
4709,MAIL676,RHEL 9,Testing,Mail Server,Pune,Messaging Team,2026-07-25
4710,AUTH668,Ubuntu 22.04,Production,Authentication Server,Mumbai,Security Team,2026-07-25
4711,MAIL677,Windows Server 2019,Testing,Mail Server,Hyderabad,Messaging Team,2026-07-25
4712,APP658,Ubuntu 22.04,UAT,Application Server,Bangalore,Infrastructure Team,2026-07-25
4713,APP659,RHEL 9,Production,Application Server,Mumbai,Infrastructure Team,2026-07-25
4714,AUTH669,Windows Server 2022,Production,Authentication Server,Bangalore,Security Team,2026-07-25
4715,WEB703,Ubuntu 22.04,Production,Web Server,Bangalore,Linux Team,2026-07-25
4716,AUTH670,RHEL 8,Production,Authentication Server,Mumbai,Security Team,2026-07-25
4717,WEB704,Ubuntu 22.04,Testing,Web Server,Hyderabad,Linux Team,2026-07-25
4718,FILE652,RHEL 9,UAT,File Server,Pune,Windows Team,2026-07-25
4719,DB698,Ubuntu 22.04,Testing,Database Server,Chennai,Database Team,2026-07-25
4720,MAIL678,Ubuntu 22.04,UAT,Mail Server,Mumbai,Messaging Team,2026-07-25
4721,FILE653,Ubuntu 22.04,Testing,File Server,Chennai,Windows Team,2026-07-25
4722,DB699,Windows Server 2022,Production,Database Server,Bangalore,Database Team,2026-07-25
4723,AUTH671,RHEL 8,Testing,Authentication Server,Bangalore,Security Team,2026-07-25
4724,WEB705,Windows Server 2022,Production,Web Server,Bangalore,Linux Team,2026-07-25
4725,FILE654,RHEL 9,Testing,File Server,Bangalore,Windows Team,2026-07-25
4726,AUTH672,RHEL 9,Development,Authentication Server,Bangalore,Security Team,2026-07-25
4727,FILE655,RHEL 9,Testing,File Server,Mumbai,Windows Team,2026-07-25
4728,AUTH673,RHEL 8,Production,Authentication Server,Hyderabad,Security Team,2026-07-25
4729,FILE656,Windows Server 2022,Production,File Server,Bangalore,Windows Team,2026-07-25
4730,API660,RHEL 9,Development,API Server,Bangalore,Infrastructure Team,2026-07-25
4731,DB700,Windows Server 2022,UAT,Database Server,Hyderabad,Database Team,2026-07-25
4732,APP660,RHEL 9,UAT,Application Server,Bangalore,Infrastructure Team,2026-07-25
4733,AUTH674,Windows Server 2019,UAT,Authentication Server,Chennai,Security Team,2026-07-25
4734,APP661,RHEL 8,UAT,Application Server,Bangalore,Infrastructure Team,2026-07-25
4735,AUTH675,Windows Server 2022,Development,Authentication Server,Mumbai,Security Team,2026-07-25
4736,APP662,Ubuntu 22.04,Testing,Application Server,Bangalore,Infrastructure Team,2026-07-25
4737,AUTH676,RHEL 8,Testing,Authentication Server,Hyderabad,Security Team,2026-07-25
4738,AUTH677,RHEL 9,Production,Authentication Server,Mumbai,Security Team,2026-07-25
4739,API661,RHEL 8,UAT,API Server,Hyderabad,Infrastructure Team,2026-07-25
4740,APP663,Ubuntu 22.04,Production,Application Server,Chennai,Infrastructure Team,2026-07-25
4741,MAIL679,RHEL 9,Production,Mail Server,Hyderabad,Messaging Team,2026-07-25
4742,MAIL680,Ubuntu 22.04,UAT,Mail Server,Bangalore,Messaging Team,2026-07-25
4743,WEB706,Windows Server 2022,Development,Web Server,Bangalore,Linux Team,2026-07-25
4744,DB701,RHEL 9,Development,Database Server,Chennai,Database Team,2026-07-25
4745,API662,RHEL 9,Development,API Server,Pune,Infrastructure Team,2026-07-25
4746,APP664,RHEL 8,Development,Application Server,Mumbai,Infrastructure Team,2026-07-25
4747,APP665,Windows Server 2019,Development,Application Server,Mumbai,Infrastructure Team,2026-07-25
4748,DB702,Ubuntu 22.04,Testing,Database Server,Chennai,Database Team,2026-07-25
4749,WEB707,Windows Server 2022,UAT,Web Server,Chennai,Linux Team,2026-07-25
4750,APP666,Ubuntu 22.04,Production,Application Server,Mumbai,Infrastructure Team,2026-07-25
4751,API663,Ubuntu 22.04,Testing,API Server,Hyderabad,Infrastructure Team,2026-07-25
4752,FILE657,RHEL 8,UAT,File Server,Bangalore,Windows Team,2026-07-25
4753,FILE658,Windows Server 2022,Testing,File Server,Mumbai,Windows Team,2026-07-25
4754,MAIL681,Windows Server 2022,Production,Mail Server,Pune,Messaging Team,2026-07-25
4755,FILE659,Windows Server 2019,UAT,File Server,Pune,Windows Team,2026-07-25
4756,APP667,Ubuntu 22.04,Production,Application Server,Bangalore,Infrastructure Team,2026-07-25
4757,DB703,Windows Server 2019,Development,Database Server,Pune,Database Team,2026-07-25
4758,APP668,RHEL 9,Testing,Application Server,Hyderabad,Infrastructure Team,2026-07-25
4759,FILE660,Windows Server 2022,UAT,File Server,Mumbai,Windows Team,2026-07-25
4760,AUTH678,RHEL 9,UAT,Authentication Server,Hyderabad,Security Team,2026-07-25
4761,MAIL682,Windows Server 2019,Development,Mail Server,Hyderabad,Messaging Team,2026-07-25
4762,MAIL683,RHEL 9,Testing,Mail Server,Bangalore,Messaging Team,2026-07-25
4763,WEB708,Windows Server 2022,Testing,Web Server,Chennai,Linux Team,2026-07-25
4764,WEB709,Ubuntu 22.04,Testing,Web Server,Pune,Linux Team,2026-07-25
4765,AUTH679,Windows Server 2019,UAT,Authentication Server,Hyderabad,Security Team,2026-07-25
4766,WEB710,RHEL 9,Testing,Web Server,Hyderabad,Linux Team,2026-07-25
4767,AUTH680,RHEL 8,Production,Authentication Server,Chennai,Security Team,2026-07-25
4768,APP669,RHEL 8,UAT,Application Server,Bangalore,Infrastructure Team,2026-07-25
4769,FILE661,RHEL 9,Production,File Server,Mumbai,Windows Team,2026-07-25
4770,AUTH681,Windows Server 2019,Development,Authentication Server,Mumbai,Security Team,2026-07-25
4771,WEB711,Ubuntu 22.04,Testing,Web Server,Chennai,Linux Team,2026-07-25
4772,DB704,RHEL 8,UAT,Database Server,Bangalore,Database Team,2026-07-25
4773,WEB712,RHEL 8,Production,Web Server,Hyderabad,Linux Team,2026-07-25
4774,API664,Ubuntu 22.04,UAT,API Server,Hyderabad,Infrastructure Team,2026-07-25
4775,AUTH682,Ubuntu 22.04,Development,Authentication Server,Hyderabad,Security Team,2026-07-25
4776,FILE662,Ubuntu 22.04,Testing,File Server,Hyderabad,Windows Team,2026-07-25
4777,WEB713,Ubuntu 22.04,Development,Web Server,Hyderabad,Linux Team,2026-07-25
4778,API665,RHEL 8,Testing,API Server,Bangalore,Infrastructure Team,2026-07-25
4779,DB705,Windows Server 2022,Production,Database Server,Chennai,Database Team,2026-07-25
4780,MAIL684,RHEL 9,UAT,Mail Server,Hyderabad,Messaging Team,2026-07-25
4781,MAIL685,RHEL 8,Development,Mail Server,Pune,Messaging Team,2026-07-25
4782,DB706,Ubuntu 22.04,Production,Database Server,Mumbai,Database Team,2026-07-25
4783,AUTH683,Ubuntu 22.04,Development,Authentication Server,Hyderabad,Security Team,2026-07-25
4784,WEB714,RHEL 8,Development,Web Server,Pune,Linux Team,2026-07-25
4785,FILE663,Windows Server 2019,Production,File Server,Bangalore,Windows Team,2026-07-25
4786,API666,RHEL 8,Testing,API Server,Chennai,Infrastructure Team,2026-07-25
4787,DB707,Ubuntu 22.04,Production,Database Server,Pune,Database Team,2026-07-25
4788,WEB715,RHEL 8,UAT,Web Server,Bangalore,Linux Team,2026-07-25
4789,AUTH684,Windows Server 2019,Testing,Authentication Server,Hyderabad,Security Team,2026-07-25
4790,AUTH685,RHEL 8,UAT,Authentication Server,Pune,Security Team,2026-07-25
4791,DB708,Windows Server 2022,UAT,Database Server,Mumbai,Database Team,2026-07-25
4792,APP670,RHEL 9,Development,Application Server,Chennai,Infrastructure Team,2026-07-25
4793,FILE664,Windows Server 2019,Development,File Server,Bangalore,Windows Team,2026-07-25
4794,AUTH686,Windows Server 2022,Production,Authentication Server,Chennai,Security Team,2026-07-25
4795,FILE665,Windows Server 2019,UAT,File Server,Bangalore,Windows Team,2026-07-25
4796,MAIL686,Ubuntu 22.04,Testing,Mail Server,Pune,Messaging Team,2026-07-25
4797,APP671,RHEL 9,UAT,Application Server,Bangalore,Infrastructure Team,2026-07-25
4798,WEB716,RHEL 8,UAT,Web Server,Pune,Linux Team,2026-07-25
4799,DB709,Windows Server 2019,UAT,Database Server,Chennai,Database Team,2026-07-25
4800,WEB717,Windows Server 2022,Development,Web Server,Hyderabad,Linux Team,2026-07-25
4801,WEB718,RHEL 8,Testing,Web Server,Hyderabad,Linux Team,2026-07-25
4802,FILE666,Windows Server 2022,UAT,File Server,Mumbai,Windows Team,2026-07-25
4803,API667,RHEL 9,Production,API Server,Chennai,Infrastructure Team,2026-07-25
4804,API668,RHEL 9,Development,API Server,Pune,Infrastructure Team,2026-07-25
4805,FILE667,RHEL 9,Testing,File Server,Mumbai,Windows Team,2026-07-25
4806,AUTH687,Ubuntu 22.04,UAT,Authentication Server,Chennai,Security Team,2026-07-25
4807,APP672,Windows Server 2019,UAT,Application Server,Bangalore,Infrastructure Team,2026-07-25
4808,AUTH688,RHEL 8,Development,Authentication Server,Bangalore,Security Team,2026-07-25
4809,MAIL687,Windows Server 2022,Production,Mail Server,Bangalore,Messaging Team,2026-07-25
4810,MAIL688,Windows Server 2019,Production,Mail Server,Pune,Messaging Team,2026-07-25
4811,AUTH689,RHEL 8,Production,Authentication Server,Hyderabad,Security Team,2026-07-25
4812,WEB719,RHEL 9,Development,Web Server,Mumbai,Linux Team,2026-07-25
4813,API669,Windows Server 2022,Testing,API Server,Mumbai,Infrastructure Team,2026-07-25
4814,MAIL689,Ubuntu 22.04,Development,Mail Server,Hyderabad,Messaging Team,2026-07-25
4815,WEB720,Ubuntu 22.04,Testing,Web Server,Bangalore,Linux Team,2026-07-25
4816,API670,Windows Server 2022,Development,API Server,Hyderabad,Infrastructure Team,2026-07-25
4817,WEB721,Windows Server 2022,Testing,Web Server,Hyderabad,Linux Team,2026-07-25
4818,MAIL690,Windows Server 2019,Development,Mail Server,Bangalore,Messaging Team,2026-07-25
4819,WEB722,Ubuntu 22.04,Production,Web Server,Chennai,Linux Team,2026-07-25
4820,APP673,RHEL 9,Testing,Application Server,Bangalore,Infrastructure Team,2026-07-25
4821,AUTH690,Ubuntu 22.04,Development,Authentication Server,Pune,Security Team,2026-07-25
4822,API671,RHEL 9,Testing,API Server,Mumbai,Infrastructure Team,2026-07-25
4823,APP674,RHEL 8,Production,Application Server,Hyderabad,Infrastructure Team,2026-07-25
4824,AUTH691,Windows Server 2019,Testing,Authentication Server,Bangalore,Security Team,2026-07-25
4825,WEB723,RHEL 8,Production,Web Server,Mumbai,Linux Team,2026-07-25
4826,API672,Windows Server 2019,Testing,API Server,Hyderabad,Infrastructure Team,2026-07-25
4827,API673,Ubuntu 22.04,Development,API Server,Hyderabad,Infrastructure Team,2026-07-25
4828,MAIL691,Windows Server 2022,UAT,Mail Server,Pune,Messaging Team,2026-07-25
4829,DB710,RHEL 8,Production,Database Server,Chennai,Database Team,2026-07-25
4830,AUTH692,Ubuntu 22.04,UAT,Authentication Server,Chennai,Security Team,2026-07-25
4831,APP675,RHEL 9,Testing,Application Server,Bangalore,Infrastructure Team,2026-07-25
4832,APP676,RHEL 8,Testing,Application Server,Hyderabad,Infrastructure Team,2026-07-25
4833,FILE668,Windows Server 2022,Production,File Server,Pune,Windows Team,2026-07-25
4834,API674,RHEL 8,Production,API Server,Mumbai,Infrastructure Team,2026-07-25
4835,DB711,Ubuntu 22.04,Production,Database Server,Mumbai,Database Team,2026-07-25
4836,AUTH693,RHEL 9,Development,Authentication Server,Hyderabad,Security Team,2026-07-25
4837,API675,Ubuntu 22.04,UAT,API Server,Mumbai,Infrastructure Team,2026-07-25
4838,AUTH694,Windows Server 2019,Development,Authentication Server,Bangalore,Security Team,2026-07-25
4839,FILE669,Windows Server 2019,Production,File Server,Hyderabad,Windows Team,2026-07-25
4840,AUTH695,Ubuntu 22.04,Testing,Authentication Server,Hyderabad,Security Team,2026-07-25
